ORF	REF0	REF5	REF10	REF30	REF60	REF120	MUT0	MUT5	MUT10	MUT30	MUT60	MUT120
YLR099C	8.578626743	9.033273808	8.265792324	6.701358319	8.276090063	8.472932596	8.464504726	8.733785062	7.736217626	8.561882174	8.818670709	8.366145389
YLR100W	9.500375467	9.68568061	8.9149087	7.395143604	8.392925312	8.756469147	9.762445543	9.456468668	8.945830955	9.38460592	9.760417921	9.635201668
YLR102C	6.903377541	7.10515486	6.2649694	4.286195132	5.513679935	5.983522434	7.190955454	7.065216892	5.966503371	6.187724387	6.510121808	6.444991814
YLR103C	7.207985118	6.506852333	5.015315239	4.958401811	6.523773112	8.038440546	7.64133507	6.628774021	5.472806104	5.784118946	7.508861053	8.22954327
YLR104W	7.534356143	7.328880038	6.851633559	5.68643258	7.122593751	7.776421276	7.742902685	7.316837797	6.524056407	7.016823227	7.642524128	7.540527627
YLR105C	7.393185365	7.459094455	7.361999912	7.587046154	8.256229058	8.085057557	7.785326476	7.334227787	7.244812719	7.43048172	8.176189637	7.605880905
YLR106C	9.017441955	9.258831917	8.957805903	10.90557144	10.80819342	9.395211719	8.928706382	9.269904937	9.397304741	9.330206383	10.3507121	9.62033419
YLR107W	6.724627017	7.709733386	8.437094173	8.272744437	7.092123624	6.717720753	7.475460664	7.598428498	8.493416044	8.607646621	8.071744197	7.417956935
YLR108C	5.539204415	4.78058149	3.44048464	3.136886195	2.641566039	2.661525555	6.445684839	6.520037287	5.615738919	5.568384636	3.774265072	4.893661924
YLR109W	12.10240898	12.14196823	11.77048664	8.121528904	6.668728187	8.719310791	11.80371887	11.90161937	11.89995471	11.8228495	7.532073469	10.8797938
YLR110C	14.56684025	14.51785839	14.56405277	14.34890416	14.34477339	14.38295647	14.70316991	14.70081023	14.69809404	14.58821066	14.44972837	14.61633845
YLR113W	9.129228138	9.432270657	9.608240287	9.905063542	9.524555939	9.836206116	9.437428407	9.107630994	9.432808896	9.581353484	10.03216374	9.838315138
YLR114C	4.289265607	4.066587465	4.304308507	4.423527306	4.753033087	4.576570369	4.354193	4.291314101	3.477620679	4.630356883	5.257137612	5.112125114
YLR115W	6.233963012	6.263968725	6.550469347	5.137492352	5.212267607	5.82228587	5.840261727	5.927084879	4.265737973	5.591922281	5.101379811	5.602678425
YLR116W	5.053909041	4.699405743	4.921608177	5.457437502	5.112092805	5.133199024	3.87625832	3.729105417	3.180977902	2.694098001	3.427321166	4.268627879
YLR117C	5.717713946	5.606405985	5.525915592	5.620308429	5.941273435	5.22346171	6.096824179	5.815537382	5.39277593	5.275226554	6.414777047	5.985080047
YLR118C	7.081690888	7.314474312	7.13534028	5.504259752	6.219636869	7.21903155	7.759233406	7.537174293	6.648066123	5.880045838	7.062418481	7.567138294
YLR074C	8.013783273	9.445270787	10.97881941	11.20977611	9.947346052	8.785977687	7.587128512	7.735650283	9.307321229	9.32229229	8.798337747	7.571035526
YLR075W	13.68570415	13.64259545	13.63894356	13.69265068	13.73087185	13.68197609	13.72635321	13.73292418	13.70256837	13.70768866	13.70255967	13.64518623
YLR077W	8.819012823	8.814735	8.678868034	6.535289063	7.60911187	8.195938338	8.592202745	8.379560885	7.749849677	7.777950791	7.722228682	8.211658386
YLR078C	7.29412426	7.318818037	7.225535643	6.837668925	7.522683132	7.406125489	7.883746937	7.525209112	6.888907959	7.006221126	8.055931314	7.935613277
YLR079W	8.071486319	8.104489416	7.889416005	6.934132758	7.242295785	8.170580755	8.198616528	8.429868531	8.315216931	8.204331461	8.711195814	8.828501137
YLR080W	6.556074636	6.620178838	5.867271514	4.488635033	3.99363599	5.173125591	7.048999385	6.856235758	4.951337936	5.320854374	4.362226251	5.559681923
YLR081W	3.305737115	3.308492815	3.329940784	4.146297041	3.771713529	3.466497909	3.43222641	3.409454061	3.12417428	3.537925887	3.520406666	3.488082487
YLR082C	5.385908028	5.191641943	5.204217516	5.099499564	5.534302515	5.453295653	5.771394713	5.72757151	3.925531329	4.919328711	6.053347627	6.405811913
YLR083C	8.306865003	8.168799343	8.84694257	9.999253215	10.03308002	9.69991151	8.44607878	8.233132167	6.257387541	7.90540746	9.452877988	9.289804091
YLR084C	7.270243183	5.538057547	6.765200628	8.172774744	7.956565528	6.987196299	7.729562213	6.682803898	7.633436833	7.640369545	8.470673127	7.883006131
YLR085C	7.787130681	8.035167395	7.71555126	6.746658053	7.871178335	7.863591363	7.931968231	8.199214919	7.697910169	6.583556598	7.994008526	8.0621826
YLR086W	4.837196701	4.742250673	4.834753121	4.866883734	4.937531595	4.880004204	4.804785013	4.814624966	4.88224215	4.401232156	5.185905499	5.173030933
YLR087C	5.347109249	5.228785061	5.285596802	5.078668743	5.221809742	5.206124817	5.194938998	5.30538065	5.247457897	5.239961282	5.246341398	5.324233155
YLR088W	8.309110835	8.259962615	8.347580352	7.372573946	8.2994403	8.815230853	8.593036052	8.319285801	7.835907679	7.781027521	8.431833131	8.766080632
YLR089C	10.4191055	10.48784536	10.55411306	11.21966872	11.03104068	10.00822177	10.95204696	10.80756622	10.59851548	10.75631437	9.918896372	9.691750827
YLR090W	7.615270152	7.852503352	8.119690087	8.293554099	8.16996952	7.394818579	8.116326821	8.101570459	8.320422538	8.435220451	8.475484959	7.584858018
YLR091W	3.941909422	3.779147387	3.786662229	3.972365534	3.862812144	3.834358754	3.472421963	3.754913396	3.224614801	2.907079603	3.551862409	3.780222474
YLR092W	9.943085175	8.926513244	11.19226677	11.98635676	11.0218997	10.98286814	9.466588428	8.940945125	10.64899735	10.85918184	10.68778752	10.68337778
YLR093C	8.703890859	9.097078737	8.887809733	6.767479733	7.292445879	7.942153007	9.27538879	9.105035539	7.621960954	7.886754367	7.849875747	8.300255239
YLR094C	6.917234776	6.353679554	5.899179586	5.091114019	5.765166556	5.607883301	6.535688488	6.005719744	5.706626157	6.18575489	5.760627396	5.517939864
YLR095C	8.855799756	8.553338453	8.69780211	8.650222609	9.255122084	9.363634926	8.997639065	8.617493779	8.570868103	9.021312988	9.592886065	9.578191676
YLR051C	6.980559057	7.149035713	8.775272965	9.097301894	8.766633249	7.676152218	7.270533541	6.626742027	7.00728618	6.874803587	8.190388172	7.35120888
YLR052W	6.974286726	6.764060558	7.025924083	7.131628701	7.089704591	6.922735802	6.821115012	6.369826098	5.916371107	5.499509908	6.539602875	6.802888478
YLR053C	6.959118188	7.801814079	7.046063815	4.002590275	4.987972918	4.113199862	7.057355413	7.400931149	5.703619107	5.903831179	5.404307403	4.945399239
YLR054C	4.968905631	7.101654212	7.406615102	3.439361895	4.679551366	5.150495177	5.343295523	7.414675506	6.053332346	6.228490257	5.126057138	5.124164493
YLR055C	6.881226767	6.281523886	6.409573949	6.762024472	7.709671941	7.321071791	6.692838306	6.094269301	6.723213557	6.870176331	8.141537187	7.617596692
YLR056W	11.81509345	11.50400457	10.21318897	7.054889409	10.80676738	11.14517775	11.80858006	11.57679225	10.92546458	10.74281649	12.68449099	12.54057575
YLR057W	6.721828923	6.243979445	6.030798777	6.591241836	7.055638927	6.769443612	6.819831506	6.350094313	5.937635589	6.084328054	7.344098423	6.885033935
YLR058C	10.91677908	10.3982122	11.18845395	12.58824783	12.7571464	12.34067127	10.5785519	10.45787087	10.70848647	10.84774917	12.16100242	12.05153119
YLR059C	8.455577438	8.877455066	9.376064689	9.137455233	8.116225578	8.438101725	8.351704821	8.27263907	8.152947748	8.487839831	7.93582684	7.687592758
YLR060W	10.51999236	10.72624591	11.09755321	11.70676246	11.60657414	11.53743796	10.15338741	9.90366379	9.897975959	10.29087498	10.88572637	10.76506358
YLR061W	12.77937259	12.69211234	13.17575963	13.59657895	13.60115522	13.61914868	12.82742188	12.4780936	12.50373239	12.68797807	13.36471735	13.15227057
YLR063W	4.716811121	5.008497858	6.6748269	6.047469548	6.031981462	5.249327621	4.086797579	4.273145257	4.289872627	4.774453262	4.797516449	4.46904474
YLR064W	6.539844437	7.253137742	7.785876147	7.147001464	6.652381624	6.657959219	6.506417772	7.09052329	7.746179758	8.167423474	5.554404987	5.519063623
YLR065C	9.729276533	9.879578341	10.03565858	10.64555224	10.51703854	10.91267995	10.05401095	9.883505518	9.175347178	9.68828545	9.884176966	10.3711805
YLR066W	8.606244444	8.777215345	8.552624639	8.147228516	8.785564619	9.447353526	9.269060312	9.267883835	7.857731776	8.593729828	8.880074367	9.274180924
YLR067C	4.629152531	4.037308012	3.968630805	4.414989339	4.175866512	4.133664697	4.463271644	3.980334432	4.080941555	4.062138893	4.20936209	4.285365423
YLR068W	5.575561743	5.483617074	6.763214121	8.583251567	7.534873827	6.048803145	6.309572742	5.72029989	5.97811372	6.96183365	7.620149933	6.424692458
YLR069C	8.597840811	8.383127517	7.924871946	5.319021639	5.599956481	5.505642784	8.496069942	8.248935693	7.263063283	7.119450237	6.860064151	6.904848976
YLR070C	7.618131058	7.715641264	6.608701415	3.110742894	3.129975155	3.96178161	7.186895454	7.174616502	5.482839865	5.124106007	4.266456326	5.150454087
YLR071C	9.608198229	9.289695853	8.856909756	10.14529987	10.35265338	10.08715575	9.584436729	9.261188522	9.441883659	9.749491288	10.44374915	10.02776182
YLR072W	7.914041587	7.478351481	6.853048555	6.147879011	7.098266347	7.345861286	8.098048803	7.423394368	6.80570188	6.996757833	7.304563956	7.394081837
YLR073C	7.248423565	8.07298589	9.721869506	10.37877786	9.668222099	8.891410356	5.577298633	4.905726873	6.159449326	6.130375825	7.166544453	5.751863238
YLR031W	4.617164737	4.414328921	3.854034187	2.996068679	3.040796536	3.515889108	4.713343689	4.307278604	3.888494183	4.197984424	3.548826967	3.103324745
YLR032W	5.696368414	6.045292926	5.988279393	5.080658402	5.820932448	6.06127257	6.076704864	5.993087199	5.595874202	6.166718715	6.021399426	6.115475694
YLR033W	5.695446163	5.7658424	6.048618692	6.426314396	6.581561513	6.393569399	6.041815233	5.817881902	5.869211402	6.344576538	6.583808143	6.409804679
YLR034C	6.744767887	6.299578646	5.634167671	8.032660831	8.597945778	7.298236588	6.793693275	6.22095398	6.705479245	6.786608276	7.471155558	7.37722243
YLR035C	3.787806392	3.753603217	3.75187117	3.15798688	3.264457228	3.787246721	3.99602107	3.746987106	3.799919016	3.929160003	3.811801415	3.877803425
YLR036C	2.754297545	2.608285246	2.549033005	2.724693997	2.770702133	2.649962127	2.710887184	2.591430257	2.662655658	2.675366472	2.650240432	2.619091655
YLR037C	6.997284331	7.005782543	6.575771693	6.879361346	6.750998044	7.010720731	7.179759765	6.911064861	6.467904504	6.900147368	7.214491284	6.931045821
YLR038C	12.59203418	12.56359891	12.34321776	8.656165844	7.868249325	7.701850847	12.72275685	12.77371507	11.72484022	11.71370761	10.35941177	10.50106152
YLR039C	4.262325107	4.014597462	3.91859313	2.991897423	3.112507431	3.897996936	4.158787774	3.852444164	3.60101374	3.632418422	2.985551613	3.733095074
YLR040C	2.146628392	2.138303203	2.140411414	2.256192785	2.19291698	2.179218311	2.280488922	2.136512463	2.192477702	2.202279866	2.252598914	2.145024421
YLR042C	6.318695872	6.05973368	5.747201482	4.739601262	4.945789181	4.263109643	7.564261966	7.524651546	6.752445812	6.893672286	7.200278997	6.638926302
YLR043C	12.02746127	11.75139888	11.88322545	10.42589761	9.843732594	11.60193048	12.09808278	11.98306435	11.334192	11.1872962	9.523668691	11.32300253
YLR044C	12.84496527	13.1337354	13.54534205	13.90823699	13.9561247	13.71510503	11.85052904	12.77214887	13.60103552	13.58385817	13.89359296	13.69869399
YLR045C	6.858558603	6.760193937	6.259182978	5.982259631	6.644918728	6.509067541	7.192608591	7.121849641	6.051215971	6.070069002	6.691003275	7.31301926
YLR046C	2.579892171	2.568035552	2.574974648	2.697686135	2.723113367	2.613468999	2.646649404	2.555694231	2.623171527	2.636420648	2.607596432	2.579811561
YLR047C	5.041554409	4.906545448	5.129469159	5.017722118	5.240810828	5.041946693	4.345142872	4.880750522	4.951975908	4.430687051	4.740812246	4.810259839
YLR048W	10.64441486	10.66487894	11.21277802	11.94352161	12.02572387	11.84523372	9.45627437	10.16422814	10.5922966	7.702907212	10.38144351	10.67051368
YLR049C	5.153425474	5.205859515	4.327253829	3.171314496	3.744623115	5.982794367	6.066553543	5.822239699	3.755186106	4.177986086	6.370316993	7.262509546
YLR050C	10.21573758	10.09605595	9.748470903	6.879063012	7.725977209	8.918857366	10.06812236	9.900098267	7.20777167	8.167525272	8.634225778	9.391424869
YLR009W	8.598892454	8.907995215	9.796161078	10.82390442	10.40727012	9.28245355	8.152559349	7.590009749	7.421792803	7.533140751	8.8383744	7.768989575
YLR010C	3.892337378	4.016400196	3.646013683	3.743875937	3.650398361	3.761002067	4.641793027	4.074909388	3.823977949	4.062405224	4.024019985	3.732042825
YLR011W	6.78657191	6.901513803	6.799028528	5.121472048	5.186185695	6.668567294	7.08091534	6.808243631	6.549242641	6.521647601	6.251453168	6.751124067
YLR012C	2.140442111	2.150082613	2.137795651	2.250145676	2.187918987	2.173171202	2.13623058	2.117667497	2.186501955	2.197818325	2.167298635	2.137207763
YLR013W	2.148334612	2.142212082	2.144668302	2.919388658	2.193261863	2.181573628	2.14412308	2.127599698	2.713121805	2.207750526	2.17264151	2.149445965
YLR014C	6.903728652	6.639693459	8.367754959	9.276324029	8.404975211	7.189445689	6.67187301	6.080434207	6.491970182	6.320136725	7.705731088	6.664093911
YLR015W	5.577597143	5.74703023	6.119301696	5.555667442	5.21817771	4.944018761	6.103021998	5.568185401	5.130633418	5.095381422	5.521480559	5.438833116
YLR016C	5.999500361	7.107485087	7.989391359	7.43417192	6.68694248	6.63253567	5.937450798	6.688211136	7.032348714	6.904146785	6.188567002	5.966303092
YLR017W	9.096268244	9.470811241	9.988440991	11.0827614	9.833535842	9.343975755	9.459450917	9.335924292	8.691944397	9.839526602	10.09842079	9.294372075
YLR018C	5.701275777	6.233795626	7.124249371	6.940733377	6.372237158	6.27580715	5.838947763	5.538962809	4.561669158	6.205179019	5.999098636	5.879723458
YLR019W	7.243857288	7.557229314	8.358213983	7.882934118	7.288844596	7.181311897	7.433241616	7.769140389	5.294930444	7.682636685	7.590472197	7.740224926
YLR020C	6.484491421	6.411506963	7.150483465	7.41364779	7.709207385	7.741128162	6.676600069	6.28193532	6.131201122	6.713827428	7.88854335	7.702483418
YLR021W	7.717673214	7.916728761	8.384953293	6.99657503	7.308347856	8.089119341	8.322908949	8.085357561	8.14299714	7.56660077	8.140574392	8.168768644
YLR022C	5.610186277	6.685483424	8.405789772	9.068632584	8.38966215	7.946147687	5.458662566	5.103837502	5.476101189	5.358407896	6.347854098	5.865890988
YLR023C	9.611047979	9.840813549	10.77871912	11.0067943	9.828842389	9.543399681	9.105338197	9.466016535	10.42639623	9.777615073	9.948469839	9.476432044
YLR024C	6.464710852	6.649561729	6.55600857	4.646199667	5.154393963	5.269164712	5.574556352	6.263914082	5.115631848	5.338307201	4.439217523	4.349711023
YLR025W	8.807219028	8.666026316	8.60479052	7.448163509	8.811650835	8.627511297	9.207484087	8.905414793	8.427387721	8.48926024	9.239027326	9.035627614
YLR026C	7.624672512	7.652819154	8.021620773	7.826929908	8.371202513	7.939395446	7.877460082	7.513348935	7.820733577	8.044463463	8.691304659	8.249085993
YLR027C	11.26044667	11.09086017	10.85789604	9.883579862	10.20141047	10.89973712	11.13410599	11.03343983	10.29049203	10.30589555	10.67629664	11.04339661
YLR028C	9.942484271	9.842418893	9.881457636	8.83696798	9.305890216	9.574721508	9.508112585	9.787252595	8.936467285	8.85956813	8.622458774	9.451233213
YLR029C	10.63896695	10.61026803	11.24435498	11.70893219	11.54156782	11.31335183	10.45536365	10.21986485	10.16646511	10.41616537	10.71450468	10.37725638
YLR030W	3.452536847	3.551371499	2.704746631	2.83341267	2.771185981	2.731769719	2.829203254	2.746715849	2.755977815	3.359236222	2.636837868	2.452833626
YLL015W	7.910601039	7.714398769	7.354877931	5.250490845	6.140621346	6.689747379	8.447852885	8.275012467	5.225623408	6.427484555	6.867947008	7.604115988
YLL014W	9.302118051	9.413013299	9.369450676	9.41721835	9.808763812	9.733920259	9.749617109	9.450446708	8.949339707	9.225717754	10.68295766	10.26161781
YLL013C	2.577164819	2.738497075	2.451806189	2.636489131	2.502442189	2.486922709	2.449897542	2.430869793	2.499518312	2.353192846	2.631734425	2.45253119
YLL012W	8.737211582	8.272656471	8.359677248	8.648594129	8.550054168	7.909818807	9.396597247	8.86102013	8.996916189	8.498755368	10.82966253	10.10546647
YLL011W	8.194189498	8.059313218	9.647405391	10.54290312	9.905599105	8.934431515	7.963789611	7.121569565	7.936957642	7.777146289	9.281671191	8.460261967
YLL010C	3.385200726	3.577301031	4.179449026	4.399065191	3.49452497	2.946833512	2.538281162	2.575995684	2.828630806	2.706457195	2.829653349	2.735567246
YLL009C	8.669319904	8.62703665	8.5981264	3.602900808	4.796153429	6.132470912	8.906841059	8.510021204	6.855813775	7.252321647	5.508237333	6.68586861
YLL008W	7.172132256	7.119569994	9.209278914	9.899124044	9.332494142	7.881440436	6.77679625	6.355957532	6.669731954	6.578739826	8.518729962	7.134120575
YLL007C	3.904893229	3.755456248	2.980876287	3.051300859	3.348468486	3.689337369	3.734535041	3.501370721	3.118247609	2.95579217	3.586000978	3.882766868
YLL006W	6.814461867	6.906194519	6.814313591	5.474910135	6.325789288	6.706537011	6.644326107	6.897704509	6.118384342	6.424723492	5.857237355	6.221612096
YLL005C	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YLL004W	5.678729672	6.475510885	7.435418927	7.739617984	6.757331528	6.32112555	6.672313266	6.309533012	7.249341972	7.465658832	7.993777588	7.065838103
YLL003W	7.014686668	6.902197666	6.893923422	6.806784058	7.138824497	7.086829805	7.518885552	7.11798441	6.512758856	6.831171089	7.751746655	7.668146383
YLL002W	6.151904039	5.777531318	5.205415162	4.28371418	4.982414807	6.626667886	6.726490619	5.819148786	4.684584202	5.171488497	5.71697543	6.85065313
YLL001W	7.269848126	7.50271549	6.858111449	3.9246746	6.020986698	6.064552097	7.523111086	7.427282431	5.822730596	6.23056207	6.313246351	6.292431358
YLR001C	7.341617799	7.34321574	6.181242412	4.853629669	6.2180203	6.872988413	7.772802131	7.662916738	6.136786499	6.999127193	6.631378274	7.120162827
YLR002C	6.475859427	6.616057378	7.384309357	8.731618988	8.220248004	7.180739194	6.551115169	5.663993111	5.785989483	6.471035013	7.468341806	6.756404411
